序号,数量级
6287,-2.010690683303811
6288,-1.9242943493929219
6289,0.26143826716008106
6290,-1.9242943493929219
6291,-1.9242943493929219
6292,0.48644823029630047
6293,-0.23468080392449603
6294,-1.928885310323064
6295,-0.23468080392449603
6296,-1.9242943493929219
6297,-2.010690683303811
6298,-2.010690683303811
6299,0.058280734726811285
6300,-1.9242943493929219
6301,-1.9242943493929219
6302,-1.928885310323064
6303,-0.8560661465791897
6304,-0.8560661465791897
6305,-1.9242943493929219
6306,-2.010690683303811
6307,-2.010690683303811
6308,0.6877312452085989
6309,-1.9242943493929219
6310,-1.94933365755159
6311,-1.9242943493929219
6312,-1.9242943493929219
6313,-1.9242943493929219
6314,-1.928885310323064
6315,-1.9242943493929219
6316,0.762943699442996
6317,-2.010690683303811
6318,-1.9242943493929219
6319,-2.010690683303811
6320,-1.9242943493929219
6321,0.9019199679103497
6322,-2.010690683303811
6323,-1.9242943493929219
6324,0.6053251828209648
6325,-2.0218203964063055
6326,-2.010690683303811
6327,-2.010690683303811
6328,0.9427261640956719
6329,-2.1087164474426374
6330,-2.010690683303811
6331,0.5310859122526627
6332,-1.9242943493929219
6333,-1.0487837605398218
6334,0.17384946780160787
6335,-1.2367378637172488
6336,-0.7832697971755075
6337,-2.010690683303811
6338,-2.010690683303811
6339,0.7186669662523849
6340,-1.9242943493929219
6341,-2.010690683303811
6342,-1.7740813241845077
6343,0.9064081634039921
6344,-1.9242943493929219
6345,-0.6858652312476193
6346,-1.9242943493929219
6347,-1.9242943493929219
6348,-2.1087164474426374
6349,-1.0487837605398218
6350,-1.9242943493929219
6351,-1.9242943493929219
6352,-2.010690683303811
6353,-0.7832697971755075
6354,-2.010690683303811
6355,-2.010690683303811
6356,-1.9242943493929219
6357,-1.928885310323064
6358,-2.010690683303811
6359,-2.1087164474426374
6360,-2.026961832850628
6361,0.3121588445604238
6362,-2.010690683303811
6363,-1.9242943493929219
6364,-3.5936063122130317
6365,-1.9242943493929219
6366,-0.5847945619402342
6367,-2.010690683303811
6368,-4.505845405981558
6369,-1.9242943493929219
6370,-1.9242943493929219
6371,0.6877312452085989
6372,-1.7636392631950688
6373,0.16038491853175
6374,0.4661870977635979
6375,-2.010690683303811
6376,0.12338754143031933
6377,-1.9242943493929219
6378,-0.23813114773477279
6379,-4.480172006224281
6380,-0.6516372822640389
6381,-2.010690683303811
6382,-1.9242943493929219
6383,0.26143826716008106
6384,-1.9242943493929219
6385,-1.9242943493929219
6386,-2.1087164474426374
6387,-1.9242943493929219
6388,-1.8627374103236138
6389,0.4849793010779005
6390,-2.010690683303811
6391,-1.9242943493929219
6392,-1.9242943493929219
6393,0.7714575656623289
6394,0.26143826716008106
6395,0.26143826716008106
6396,-2.026961832850628
6397,-1.9242943493929219
6398,0.7011111945237457
6399,0.5853764403374644
6400,0.26143826716008106
6401,-1.9242943493929219
6402,-1.9242943493929219
6403,-1.9242943493929219
6404,-1.9242943493929219
6405,0.31988279620341326
6406,0.3954641184283863
6407,-1.9242943493929219
6408,-1.9242943493929219
6409,-1.9242943493929219
6410,-2.010690683303811
6411,-1.9242943493929219
6412,0.9695048511366294
6413,-1.928885310323064
6414,-2.026961832850628
6415,-2.010690683303811
6416,0.5853764403374644
6417,-1.9299733697522818
6418,0.11239637078227362
6419,0.5853764403374644
6420,-1.9299733697522818
6421,-2.1087164474426374
6422,-2.8353156006982143
6423,-2.1087164474426374
6424,-1.9242943493929219
6425,-4.505845405981558
6426,-1.928885310323064
6427,-1.9242943493929219
6428,-1.9242943493929219
6429,-1.9242943493929219
6430,-1.9299733697522818
6431,-0.2131232324427633
6432,-2.1087164474426374
6433,-2.010690683303811
6434,-2.010690683303811
6435,-1.9242943493929219
6436,-2.010690683303811
6437,-5.2020403562628035
6438,-1.9242943493929219
6439,-2.010690683303811
6440,0.17384946780160787
6441,-1.0487837605398218
6442,-1.9242943493929219
6443,-0.6245756320683598
6444,0.5051456588326516
6445,0.9019199679103497
6446,0.6877312452085989
6447,0.3822481381913753
6448,-1.9242943493929219
6449,-0.5557573827020323
6450,-2.1087164474426374
6451,-0.23468080392449603
6452,-1.9242943493929219
6453,-2.1675269180665606
6454,-1.9242943493929219
6455,-1.9242943493929219
6456,-0.7790355145258516
6457,-2.010690683303811
6458,-1.8930915964719943
6459,0.26143826716008106
6460,-1.9242943493929219
6461,-1.9242943493929219
6462,0.5934787762258822
6463,-1.9242943493929219
6464,-1.9242943493929219
6465,0.7186669662523849
6466,-1.9242943493929219
6467,-2.010690683303811
6468,-2.010690683303811
6469,-2.1087164474426374
6470,0.6877312452085989
6471,-0.616586968042042
6472,-1.9242943493929219
6473,-1.8930915964719943
6474,-2.010690683303811
6475,-0.20150086551924387
6476,0.6978782209013976
6477,-4.536107011014093
6478,-1.928885310323064
6479,-0.8048383260540202
6480,0.7712875354927086
6481,-0.6935197894585027
6482,-1.9242943493929219
6483,-2.010690683303811
6484,0.8207384914382705
6485,-1.9242943493929219
6486,-0.7832697971755075
6487,-1.928885310323064
6488,-0.23468080392449603
6489,0.13294180492964303
6490,0.8670977562284953
6491,-1.9242943493929219
6492,-1.9242943493929219
6493,-0.20150086551924387
6494,-1.9242943493929219
6495,-1.9242943493929219
6496,-1.9242943493929219
6497,0.0941544208988046
6498,-1.9242943493929219
6499,0.26143826716008106
6500,-1.9242943493929219
6501,-0.06336247459504027
6502,-1.928885310323064
6503,-1.928885310323064
6504,-1.9242943493929219
6505,-0.6245756320683598
6506,-1.928885310323064
6507,-1.2862649851732098
6508,-2.026961832850628
6509,-2.010690683303811
6510,-1.9242943493929219
6511,-2.0825906025209324
6512,-0.20150086551924387
6513,0.6877312452085989
6514,-2.026961832850628
6515,-2.367482882556337
6516,-1.9242943493929219
6517,-1.6264934575357484
6518,-0.7790355145258516
6519,-1.928885310323064
6520,-1.9299733697522818
6521,-0.8560661465791897
6522,-2.1087164474426374
6523,-2.1087164474426374
6524,-2.010690683303811
6525,-2.010690683303811
6526,-1.9242943493929219
6527,-1.9242943493929219
6528,-0.23209702351671901
6529,-1.9095632210436246
6530,-1.5725139882796697
6531,0.6877312452085989
6532,-1.9242943493929219
6533,0.6164494990274947
6534,0.576120251291138
6535,-0.23468080392449603
6536,-1.9242943493929219
6537,0.6877312452085989
6538,-1.9242943493929219
6539,-2.010690683303811
6540,-1.9242943493929219
6541,0.26143826716008106
6542,-0.6935197894585027
6543,-1.928885310323064
6544,-2.1087164474426374
6545,-2.010690683303811
6546,-1.9242943493929219
6547,-2.010690683303811
6548,-2.010690683303811
6549,-1.9090462574897895
6550,-2.010690683303811
6551,-2.010690683303811
6552,-1.9242943493929219
6553,-1.9242943493929219
6554,0.26143826716008106
6555,-2.1087164474426374
6556,-2.1675269180665606
6557,-1.9242943493929219
6558,-0.0006737930796888269
6559,-1.9348003751991851
6560,-0.9700666762210847
6561,0.9013026480235589
6562,-1.9242943493929219
6563,-1.9242943493929219
6564,-4.480172006224281
6565,0.26143826716008106
6566,-2.010690683303811
6567,-2.010690683303811
6568,-2.010690683303811
6569,-2.010690683303811
6570,0.5934177106399928
6571,-1.9242943493929219
6572,-2.010690683303811
6573,-2.010690683303811
6574,-1.9242943493929219
6575,0.6322625439842172
6576,-2.010690683303811
6577,-2.010690683303811
6578,-1.9242943493929219
6579,-1.9242943493929219
6580,-0.23468080392449603
6581,-1.9242943493929219
6582,0.9019199679103497
6583,0.09667709019536218
6584,-1.9242943493929219
6585,-1.9242943493929219
6586,-4.920818753952375
6587,-1.9242943493929219
6588,-2.010690683303811
6589,-2.010690683303811
6590,-1.9242943493929219
6591,-1.9242943493929219
6592,-1.9242943493929219
6593,-0.20150086551924387
6594,0.6487666489802836
6595,-1.9242943493929219
6596,-1.9242943493929219
6597,-2.010690683303811
6598,-1.9242943493929219
6599,-0.23209702351671901
6600,-1.928885310323064
6601,0.7186669662523849
6602,-0.6245756320683598
6603,-2.010690683303811
6604,-1.9242943493929219
6605,-3.5936063122130317
6606,-1.9242943493929219
6607,-2.010690683303811
6608,-2.010690683303811
6609,-1.9242943493929219
6610,-2.010690683303811
6611,0.9695048511366294
6612,-1.9242943493929219
6613,0.48443255313033046
6614,-1.6104568990033723
6615,-1.9242943493929219
6616,0.3121588445604238
6617,-1.9242943493929219
6618,-1.0487837605398218
6619,-1.9242943493929219
6620,-1.9242943493929219
6621,-2.010690683303811
6622,-4.505845405981558
6623,-1.9242943493929219
6624,0.22052880972500694
6625,-0.4736434468226804
6626,-1.7869545924912473
6627,0.3954641184283863
6628,-2.010690683303811
6629,-1.928885310323064
6630,-2.010690683303811
6631,-1.9242943493929219
6632,-3.4568946739773074
6633,-0.23468080392449603
6634,-1.9242943493929219
6635,0.7678554034333811
6636,0.5853764403374644
6637,0.8271216922556351
6638,-1.928885310323064
6639,-1.9242943493929219
6640,0.3784448125760924
6641,-1.9242943493929219
6642,-2.010690683303811
6643,-1.9242943493929219
6644,-1.8004669893854517
6645,-2.010690683303811
6646,-2.1675269180665606
6647,-1.928885310323064
6648,-1.9242943493929219
6649,0.6149590690768238
6650,-1.9242943493929219
6651,-1.9242943493929219
6652,-1.9242943493929219
6653,-1.9242943493929219
6654,-1.9242943493929219
6655,-0.8560661465791897
6656,0.18299447492797363
6657,-1.9242943493929219
6658,0.47768096411123306
6659,-2.010690683303811
6660,-1.9095632210436246
6661,-1.9242943493929219
6662,-1.9242943493929219
6663,-1.928885310323064
6664,-1.9242943493929219
6665,-2.010690683303811
6666,-1.9242943493929219
6667,-0.23168142617210236
6668,-2.026961832850628
6669,-0.6226885953588163
6670,0.25483949386702315
6671,-0.23606493654644836
6672,-2.010690683303811
6673,-2.9637912322276407
6674,-1.9242943493929219
6675,-0.6970498509515559
6676,-2.026961832850628
6677,-1.9299733697522818
6678,-1.9242943493929219
6679,-2.010690683303811
6680,-0.6858652312476193
6681,-1.9242943493929219
6682,0.2767716387975756
6683,-0.8560661465791897
6684,-1.9242943493929219
6685,0.9019199679103497
6686,-2.010690683303811
6687,0.26143826716008106
6688,-1.928885310323064
6689,0.5937220766140663
6690,-1.9242943493929219
6691,-1.8930915964719943
6692,-1.9242943493929219
6693,0.5097081672149497
6694,-1.9299733697522818
6695,-2.010690683303811
6696,-1.9242943493929219
6697,-1.928885310323064
6698,-2.010690683303811
6699,-2.026961832850628
6700,-1.9242943493929219
6701,-1.928885310323064
6702,-1.082423906263145
6703,-1.9242943493929219
6704,-2.010690683303811
6705,-1.928885310323064
6706,-2.010690683303811
6707,-2.010690683303811
6708,-2.010690683303811
6709,-1.9242943493929219
6710,0.6164494990274947
6711,-1.9242943493929219
6712,-1.9242943493929219
6713,-2.010690683303811
6714,-2.010690683303811
6715,-1.9242943493929219
6716,-1.8072911312944007
6717,0.9695048511366294
6718,-1.9242943493929219
6719,0.6294532801003714
6720,-2.010690683303811
6721,-4.536107011014093
6722,-0.035777296306412514
6723,-1.9242943493929219
6724,0.7948834242057048
6725,-0.3854942269743998
6726,0.9695048511366294
6727,-0.8560661465791897
6728,-2.010690683303811
6729,0.17384946780160787
6730,-1.9242943493929219
6731,0.26143826716008106
6732,-1.9242943493929219
6733,-1.9242943493929219
6734,-1.9242943493929219
6735,0.4849793010779005
6736,-1.9299733697522818
6737,-2.010690683303811
6738,-1.9242943493929219
6739,-1.9242943493929219
6740,-1.9242943493929219
6741,-2.1087164474426374
6742,-1.9242943493929219
6743,-2.8353156006982143
6744,0.7527037731727193
6745,-0.8560661465791897
6746,0.9695048511366294
6747,-1.9242943493929219
6748,-1.9242943493929219
6749,-1.9242943493929219
6750,-1.928885310323064
6751,-2.010690683303811
6752,-2.010690683303811
6753,-2.010690683303811
6754,-1.9242943493929219
6755,-1.8930915964719943
6756,-2.010690683303811
6757,-1.9242943493929219
6758,-0.23468080392449603
6759,-1.9242943493929219
6760,0.3822481381913753
6761,-1.0487837605398218
6762,1.101183975757277
6763,0.5399349231913213
6764,-1.9242943493929219
6765,-1.9242943493929219
6766,-1.9242943493929219
6767,0.7524957635283617
6768,-1.9242943493929219
6769,-2.010690683303811
6770,-1.9242943493929219
6771,-1.9242943493929219
6772,-1.9242943493929219
6773,-2.010690683303811
6774,-1.9242943493929219
6775,-1.928885310323064
6776,-1.928885310323064
6777,-0.15287638295784137
6778,-1.9242943493929219
6779,-2.010690683303811
6780,-2.010690683303811
6781,-0.00010844688226771108
6782,-4.505845405981558
6783,-1.0348045287684344
6784,-2.1087164474426374
6785,0.26143826716008106
6786,-1.9242943493929219
6787,0.48443255313033046
6788,-0.6245756320683598
6789,-1.9242943493929219
6790,-0.20150086551924387
6791,-1.9242943493929219
6792,-1.9242943493929219
6793,-1.9242943493929219
6794,-1.9242943493929219
6795,-4.505845405981558
6796,-1.831011046032215
6797,-1.9242943493929219
6798,-1.9242943493929219
6799,-1.9242943493929219
6800,-1.9242943493929219
6801,-1.9242943493929219
6802,0.3121588445604238
6803,-0.2491711477398911
6804,-1.9299733697522818
6805,0.17384946780160787
6806,0.7527037731727193
6807,-3.5432378159271174
6808,-1.9242943493929219
6809,-1.9242943493929219
6810,-0.23468080392449603
6811,-1.9242943493929219
6812,-1.928885310323064
6813,-0.5337811233143479
6814,-2.010690683303811
6815,-1.9242943493929219
6816,-2.010690683303811
6817,-1.9242943493929219
6818,-1.9242943493929219
6819,-1.9242943493929219
6820,-1.9242943493929219
6821,-0.6858652312476193
6822,-1.9242943493929219
6823,-0.616586968042042
6824,-1.9242943493929219
6825,-1.928885310323064
6826,-2.010690683303811
6827,-1.9242943493929219
6828,0.5902897856789021
6829,-1.9242943493929219
6830,-1.9242943493929219
6831,-0.23468080392449603
6832,-1.9242943493929219
6833,-2.010690683303811
6834,-1.9242943493929219
6835,-1.8523231502783515
6836,-2.010690683303811
6837,0.9695048511366294
6838,-1.8334490287844796
6839,-1.9242943493929219
6840,-0.150150123834896
6841,-1.9242943493929219
6842,-1.572859191631256
6843,-1.9242943493929219
6844,-0.6935197894585027
6845,-1.9242943493929219
6846,0.09667709019536218
6847,-1.9242943493929219
6848,0.4996104106430555
6849,-2.010690683303811
6850,-0.23468080392449603
6851,-0.8830765875410463
6852,0.17384946780160787
6853,-1.928885310323064
6854,-1.928885310323064
6855,-2.010690683303811
6856,-1.9242943493929219
6857,-1.9242943493929219
6858,-1.9242943493929219
6859,-2.010690683303811
6860,-1.9242943493929219
6861,-1.9242943493929219
6862,-1.9242943493929219
6863,-2.010690683303811
6864,-1.9242943493929219
6865,-1.9242943493929219
6866,-2.9637912322276407
6867,-2.010690683303811
6868,0.6877312452085989
6869,-1.9242943493929219
6870,-2.010690683303811
6871,-1.9242943493929219
6872,-1.9299733697522818
6873,-0.6245756320683598
6874,0.6877312452085989
6875,-1.9242943493929219
6876,-1.9242943493929219
6877,-2.010690683303811
6878,-1.9242943493929219
6879,-0.23209702351671901
6880,-2.010690683303811
6881,-1.9242943493929219
6882,-1.9242943493929219
6883,-1.9242943493929219
6884,-2.010690683303811
6885,-6.114638779968488
6886,-1.9242943493929219
6887,0.09667709019536218
6888,-2.010690683303811
6889,-2.1675269180665606
6890,-1.9242943493929219
6891,-1.9242943493929219
6892,-0.6516372822640389
6893,-2.010690683303811
6894,0.26143826716008106
6895,-1.9242943493929219
6896,-1.928885310323064
6897,-0.9700666762210847
6898,-1.9242943493929219
6899,-1.9242943493929219
6900,-2.010690683303811
6901,0.7438266844304161
6902,-1.928885310323064
6903,-2.010690683303811
6904,0.7527037731727193
6905,-2.010690683303811
6906,-1.9409179425464136
6907,-2.010690683303811
6908,0.3792910907741366
6909,0.7224610788323558
6910,-1.928885310323064
6911,-1.9299733697522818
6912,-1.9242943493929219
6913,-2.010690683303811
6914,0.9695048511366294
6915,0.6150504380311024
6916,-1.9242943493929219
6917,0.4994065730484319
6918,-1.9242943493929219
6919,-2.010690683303811
6920,-0.20150086551924387
6921,-2.010690683303811
6922,-1.9242943493929219
6923,-1.9242943493929219
6924,-2.010690683303811
6925,-1.9242943493929219
6926,-0.8560661465791897
6927,-1.0348045287684344
6928,-2.010690683303811
6929,-1.9242943493929219
6930,-1.928885310323064
6931,-4.480172006224281
6932,-2.010690683303811
6933,-1.928885310323064
6934,0.762943699442996
6935,0.9064081634039921
6936,-0.31626367551236356
6937,-1.928885310323064
6938,0.5310859122526627
6939,-2.000313804248331
6940,0.9695048511366294
6941,0.6164494990274947
6942,-1.928885310323064
6943,-0.8560661465791897
6944,-2.010690683303811
6945,-1.9242943493929219
6946,-2.010690683303811
6947,-1.9242943493929219
6948,0.48443255313033046
6949,-2.010690683303811
6950,0.6164494990274947
6951,-2.010690683303811
6952,-1.9242943493929219
6953,0.6877312452085989
6954,-2.010690683303811
6955,-1.9242943493929219
6956,-0.5911324307062158
6957,-2.010690683303811
6958,-1.9242943493929219
6959,0.7186669662523849
6960,0.09667709019536218
6961,-0.6935197894585027
6962,-1.9242943493929219
6963,-2.010690683303811
6964,-1.9242943493929219
6965,-1.9242943493929219
6966,-1.9242943493929219
6967,-2.0825906025209324
6968,0.6164494990274947
6969,-2.010690683303811
6970,-1.9242943493929219
6971,0.09667709019536218
6972,-1.9242943493929219
6973,-2.010690683303811
6974,-1.928885310323064
6975,0.26143826716008106
6976,-1.9242943493929219
6977,-1.7482816431908434
6978,-0.3854942269743998
6979,-2.1087164474426374
6980,-1.9242943493929219
6981,-2.010690683303811
6982,-0.8560661465791897
6983,-2.010690683303811
6984,-1.1316396384214027
6985,-1.9242943493929219
6986,-2.010690683303811
6987,-2.010690683303811
6988,-1.9299733697522818
6989,-2.026961832850628
6990,-2.010690683303811
6991,-1.9242943493929219
6992,-4.536107011014093
6993,-1.9242943493929219
6994,-1.9299733697522818
6995,-1.7740813241845077
6996,-2.010690683303811
