NOC,Sport,Year,Gold,Silver,Bronze,No_Medal,Participants,Gold_per_Participant,Silver_per_Participant,Bronze_per_Participant,No_Medal_per_Participant,Weighted_Sum,Weighted_Sum_Diff
GUA,Athletics,2012,0,1,0,0,6,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,-0.3333333333333333
GUA,Athletics,2016,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
GUA,Athletics,2020,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Athletics,2024,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Badminton,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Badminton,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Badminton,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Badminton,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Badminton,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Badminton,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Badminton,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Boxing,1968,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
GUA,Boxing,1984,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Boxing,1988,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Boxing,1992,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Boxing,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Canoeing,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Cycling,1952,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
GUA,Cycling,1968,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
GUA,Cycling,1984,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Cycling,1988,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Cycling,1996,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,
GUA,Cycling,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Cycling,2004,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Cycling,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Cycling,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Cycling Road,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Equestrian,1976,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
GUA,Equestrian,1980,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Equestrian,1984,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Equestrian,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Fencing,1952,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
GUA,Fencing,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Football,1968,0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,
GUA,Football,1976,0,0,0,0,17,0.0,0.0,0.0,0.0,0.0,
GUA,Football,1988,0,0,0,0,17,0.0,0.0,0.0,0.0,0.0,
GUA,Gymnastics,1988,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Gymnastics,1992,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Gymnastics,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Gymnastics,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Judo,1996,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
GUA,Judo,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Judo,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Judo,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Judo,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Judo,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Modern Pentathlon,1992,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Modern Pentathlon,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Modern Pentathlon,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Modern Pentathlon,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Modern Pentathlon,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Modern Pentathlon,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Modern Pentathlon,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Rowing,1980,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
GUA,Rowing,1984,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Rowing,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
GUA,Sailing,1976,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
GUA,Sailing,1980,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Sailing,1984,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Sailing,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Sailing,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Sailing,2012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Sailing,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Sailing,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Sailing,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Shooting,1952,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
GUA,Shooting,1968,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,
GUA,Shooting,1972,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Shooting,1976,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Shooting,1980,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Shooting,1984,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Shooting,1988,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Shooting,1992,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Shooting,1996,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Shooting,2000,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Shooting,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Shooting,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Shooting,2012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Shooting,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Shooting,2020,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Shooting,2024,1,0,1,0,4,0.25,0.0,0.25,0.0,1.25,-1.25
GUA,Swimming,1952,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Swimming,1968,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
GUA,Swimming,1984,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,
GUA,Swimming,1988,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Swimming,1992,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Swimming,1996,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Swimming,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Swimming,2004,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Swimming,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Swimming,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Swimming,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Swimming,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Swimming,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Taekwondo,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Taekwondo,2004,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Taekwondo,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Weightlifting,1968,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Weightlifting,1976,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Weightlifting,1980,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Weightlifting,1984,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Weightlifting,1992,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Weightlifting,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Weightlifting,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Weightlifting,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Weightlifting,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Weightlifting,2012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Weightlifting,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Weightlifting,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Wrestling,1952,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
GUA,Wrestling,1968,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
GUA,Wrestling,1972,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Wrestling,1988,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUA,Wrestling,1992,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUA,Wrestling,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Archery,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUI,Athletics,1980,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
GUI,Athletics,1988,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
GUI,Athletics,1992,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Athletics,1996,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Athletics,2000,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Athletics,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Athletics,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Athletics,2012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Athletics,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Athletics,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Athletics,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Boxing,1980,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
GUI,Boxing,1988,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
GUI,Boxing,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUI,Boxing,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Football,1968,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,
GUI,Football,2024,0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,
GUI,Judo,1980,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
GUI,Judo,1984,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Judo,1992,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
GUI,Judo,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUI,Judo,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Judo,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUI,Judo,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Judo,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Judo,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Swimming,2000,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
GUI,Swimming,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Swimming,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Swimming,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Swimming,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Swimming,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Swimming,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUI,Taekwondo,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUI,Wrestling,1988,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
GUI,Wrestling,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUM,Archery,1992,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUM,Athletics,1988,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,
GUM,Athletics,1992,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Athletics,1996,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Athletics,2000,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Athletics,2004,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Athletics,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Athletics,2012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Athletics,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Athletics,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Athletics,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Boxing,1988,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUM,Canoeing,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUM,Canoeing,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUM,Cycling,1992,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,
GUM,Cycling,2000,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
GUM,Cycling,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUM,Cycling,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Judo,1988,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
GUM,Judo,1992,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Judo,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUM,Judo,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Judo,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUM,Judo,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Sailing,1988,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
GUM,Sailing,1992,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Sailing,1996,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Sailing,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Swimming,1988,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
GUM,Swimming,1992,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Swimming,1996,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Swimming,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Swimming,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Swimming,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Swimming,2012,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Swimming,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Swimming,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Triathlon,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUM,Weightlifting,1988,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
GUM,Weightlifting,1992,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Weightlifting,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUM,Weightlifting,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUM,Wrestling,1988,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUM,Wrestling,1992,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Wrestling,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Wrestling,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUM,Wrestling,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Wrestling,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUM,Wrestling,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUM,Wrestling,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Athletics,1956,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
GUY,Athletics,1960,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Athletics,1968,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUY,Athletics,1980,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
GUY,Athletics,1984,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Athletics,1988,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Athletics,1992,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Athletics,1996,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Athletics,2000,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Athletics,2004,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Athletics,2008,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Athletics,2012,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Athletics,2016,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Athletics,2020,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Athletics,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Boxing,1960,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUY,Boxing,1968,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
GUY,Boxing,1972,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Boxing,1980,0,0,1,0,4,0.0,0.0,0.25,0.0,0.25,
GUY,Boxing,1984,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.25
GUY,Boxing,1988,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Boxing,1992,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Boxing,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Boxing,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUY,Cycling,1968,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUY,Cycling,1972,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Cycling,1980,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
GUY,Cycling,1984,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Cycling,1988,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Cycling,1992,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Judo,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUY,Swimming,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUY,Swimming,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Swimming,2012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Swimming,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Swimming,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Swimming,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Table Tennis,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUY,Table Tennis,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Weightlifting,1952,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUY,Weightlifting,1956,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Weightlifting,1964,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
GUY,Weightlifting,1968,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
GUY,Weightlifting,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
HAI,Athletics,1972,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,
HAI,Athletics,1976,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Athletics,1984,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
HAI,Athletics,1988,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Athletics,1992,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Athletics,1996,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Athletics,2000,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Athletics,2004,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Athletics,2008,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Athletics,2012,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Athletics,2016,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Athletics,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Athletics,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Boxing,1976,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
HAI,Boxing,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
HAI,Boxing,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Boxing,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
HAI,Boxing,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Boxing,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Fencing,1984,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
HAI,Gymnastics,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
HAI,Judo,1992,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
HAI,Judo,1996,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Judo,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Judo,2004,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Judo,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Judo,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Judo,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Judo,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Judo,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Swimming,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
HAI,Swimming,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
HAI,Swimming,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Swimming,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Taekwondo,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
HAI,Taekwondo,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
HAI,Taekwondo,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Tennis,1988,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
HAI,Tennis,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
HAI,Tennis,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
HAI,Weightlifting,1960,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
HAI,Weightlifting,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
HAI,Wrestling,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
HKG,Archery,1984,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,
HKG,Archery,1988,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
HKG,Archery,1992,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
HKG,Archery,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
HKG,Athletics,1964,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
HKG,Athletics,1984,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
HKG,Athletics,1988,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
HKG,Athletics,1992,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
HKG,Athletics,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
HKG,Athletics,2000,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
HKG,Athletics,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
HKG,Athletics,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
HKG,Athletics,2012,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
HKG,Athletics,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
HKG,Athletics,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
HKG,Athletics,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
HKG,Badminton,1992,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
HKG,Badminton,1996,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
